volume_name;date;id;villain;url
Spider-Man: Funeral for an Octopus;1995-03-31;125633;Doctor Octopus;http://comicvine.gamespot.com/spider-man-funeral-for-an-octopus-1-eight-arms-bey/4000-125633/
The Spectacular Spider-Man;1995-02-01;65616;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-221-web-of-death-4-of-4/4000-65616/
Spider-Man: Friends and Enemies;1995-02-01;64975;Doctor Octopus;http://comicvine.gamespot.com/spider-man-friends-and-enemies-2-targets/4000-64975/
The Amazing Spider-Man;1995-02-01;64437;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-398-web-of-death-part-3-of-/4000-64437/
Sensational Spider-Man Wizard Mini Comic;1995-01-04;415946;Doctor Octopus;http://comicvine.gamespot.com/sensational-spider-man-wizard-mini-comic-3/4000-415946/
Spider-Man's Greatest Villains;1995-01-01;167039;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-greatest-villains-1-spider-mans-greate/4000-167039/
2099 Unlimited;1995-01-01;134448;Doctor Octopus;http://comicvine.gamespot.com/2099-unlimited-7-mirrors-midsummer-knights-2099-ol/4000-134448/
Spider-Man Adventures;1995-01-01;114636;Doctor Octopus;http://comicvine.gamespot.com/spider-man-adventures-2-the-sting-of-the-scorpion/4000-114636/
The Spectacular Spider-Man;1995-01-01;65615;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-220-web-of-death-part-2/4000-65615/
The Amazing Spider-Man;1995-01-01;64436;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-397-web-of-death-part-1-of-/4000-64436/
Very Best of Spider-Man;1994-11-01;166479;Doctor Octopus;http://comicvine.gamespot.com/very-best-of-spider-man-1-the-very-best-of-spider-/4000-166479/
The Spectacular Spider-Man;1994-10-01;65611;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-217-power-and-responsib/4000-65611/
Spider-Man Unlimited;1994-08-01;57293;Doctor Octopus;http://comicvine.gamespot.com/spider-man-unlimited-6-by-myself-betrayed/4000-57293/
Spider-Man Classics;1994-04-01;38949;Doctor Octopus;http://comicvine.gamespot.com/spider-man-classics-13/4000-38949/
Marvels;1994-04-01;38942;Doctor Octopus;http://comicvine.gamespot.com/marvels-4-the-day-she-died/4000-38942/
Spider-Man Magazine;1994-03-01;150232;Doctor Octopus;http://comicvine.gamespot.com/spider-man-magazine-1/4000-150232/
Spider-Man Classics;1994-03-01;38807;Doctor Octopus;http://comicvine.gamespot.com/spider-man-classics-12/4000-38807/
What If...?;1994-02-01;38665;Doctor Octopus;http://comicvine.gamespot.com/what-if-58-what-if-the-punisher-had-killed-spider-/4000-38665/
Lethal Foes of Spider-Man;1993-12-01;94946;Doctor Octopus;http://comicvine.gamespot.com/lethal-foes-of-spider-man-4-re-disunited/4000-94946/
Lethal Foes of Spider-Man;1993-11-01;94945;Doctor Octopus;http://comicvine.gamespot.com/lethal-foes-of-spider-man-3-power-struggle/4000-94945/
Spider-Man Unlimited;1993-11-01;57290;Doctor Octopus;http://comicvine.gamespot.com/spider-man-unlimited-3-an-obituary-for-octopus/4000-57290/
What The--?!;1993-10-01;138245;Doctor Octopus;http://comicvine.gamespot.com/what-the--26-spider-ham-2099/4000-138245/
Lethal Foes of Spider-Man;1993-10-01;94944;Doctor Octopus;http://comicvine.gamespot.com/lethal-foes-of-spider-man-2-hate-is-a-many-splendo/4000-94944/
Marvel Super-Heroes;1993-10-01;86097;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-15-fall-special/4000-86097/
Lethal Foes of Spider-Man;1993-09-01;94943;Doctor Octopus;http://comicvine.gamespot.com/lethal-foes-of-spider-man-1-deadly-reunion/4000-94943/
Spider-Man Classics;1993-07-01;37527;Doctor Octopus;http://comicvine.gamespot.com/spider-man-classics-4/4000-37527/
The Marvel Masterpieces Collection;1993-06-01;95150;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterpieces-2/4000-95150/
Alpha Flight;1993-06-01;37356;Doctor Octopus;http://comicvine.gamespot.com/alpha-flight-121-the-return-of-the-brass-bishop/4000-37356/
The Amazing Spider-Man;1993-03-31;64599;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-375-the-bride-of-venom/4000-64599/
Marvel Year-In-Review;1993-01-01;127461;Doctor Octopus;http://comicvine.gamespot.com/marvel-year-in-review-4-marvel-year-in-review-92/4000-127461/
Marvel Masterworks;1992-12-01;35181;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-22-volume-22-amazing-spider-man/4000-35181/
Fantastic Four Annual;1992-10-01;35185;Doctor Octopus;http://comicvine.gamespot.com/fantastic-four-annual-25-twice-upon-a-time/4000-35185/
Avengers West Coast;1992-09-01;114278;Doctor Octopus;http://comicvine.gamespot.com/avengers-west-coast-86-webs-and-fear-and-sorrow/4000-114278/
The Amazing Spider-Man;1992-08-31;64498;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-365-fathers-and-sins/4000-64498/
Marvel Age;1992-07-01;157244;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-114-spider-mans-30th-anniversary/4000-157244/
Spider-Man;1992-06-01;64625;Doctor Octopus;http://comicvine.gamespot.com/spider-man-23-revenge-of-the-sinister-six-conclusi/4000-64625/
The Amazing Spider-Man Annual;1992-06-01;64430;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-26-the-hero-killers-/4000-64430/
Spider-Man;1992-05-01;64624;Doctor Octopus;http://comicvine.gamespot.com/spider-man-22-revenge-of-the-sinister-six-part-fiv/4000-64624/
Spider-Man;1992-04-01;64623;Doctor Octopus;http://comicvine.gamespot.com/spider-man-21-revenge-of-the-sinister-six-part-fou/4000-64623/
Spider-Man;1992-03-01;64622;Doctor Octopus;http://comicvine.gamespot.com/spider-man-20-revenge-of-the-sinister-six-part-thr/4000-64622/
Spider-Man;1992-02-01;64621;Doctor Octopus;http://comicvine.gamespot.com/spider-man-19-revenge-of-the-sinister-six-part-two/4000-64621/
What If...?;1992-02-01;35376;Doctor Octopus;http://comicvine.gamespot.com/what-if-34-what-if-no-one-was-watching-the-watcher/4000-35376/
Spider-Man;1992-01-01;64620;Doctor Octopus;http://comicvine.gamespot.com/spider-man-18-revenge-of-the-sinister-six-part-one/4000-64620/
Spider-Man Saga;1991-12-11;160694;Doctor Octopus;http://comicvine.gamespot.com/spider-man-saga-4-volume-4/4000-160694/
Spider-Man Saga;1991-10-09;160818;Doctor Octopus;http://comicvine.gamespot.com/spider-man-saga-2-volume-2/4000-160818/
Spider-Man Saga;1991-09-11;111581;Doctor Octopus;http://comicvine.gamespot.com/spider-man-saga-1-volume-1/4000-111581/
Marvel Masterworks;1991-08-01;33689;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-16-volume-16-amazing-spider-man/4000-33689/
Marvel Tales;1991-07-01;65062;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-251-the-spider-or-the-man/4000-65062/
The Spectacular Spider-Man;1991-04-01;65569;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-175-spouse-trap/4000-65569/
What If...?;1991-04-01;34113;Doctor Octopus;http://comicvine.gamespot.com/what-if-24-what-if-wolverine-was-lord-of-the-vampi/4000-34113/
Marvel Fanfare;1991-04-01;34100;Doctor Octopus;http://comicvine.gamespot.com/marvel-fanfare-56-crimes-of-the-pride/4000-34100/
What The--?!;1991-03-01;138248;Doctor Octopus;http://comicvine.gamespot.com/what-the--11-okay-so-its-not-such-a-wonderful-life/4000-138248/
The Spectacular Spider-Man;1991-03-01;65568;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-174-dedication-or-j-jon/4000-65568/
The Spectacular Spider-Man;1991-02-01;65567;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-173-creatures-stirring/4000-65567/
DC/Marvel Crossover Classics;1991-01-01;223686;Doctor Octopus;http://comicvine.gamespot.com/dcmarvel-crossover-classics-1-the-marveldc-collect/4000-223686/
The Amazing Spider-Man;1990-09-01;33251;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-339-the-killing-cure/4000-33251/
The Amazing Spider-Man;1990-09-01;33186;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-338-death-from-above/4000-33186/
Marvel Age;1990-08-01;145985;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-91/4000-145985/
The Amazing Spider-Man;1990-08-01;33131;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-337-rites-and-wrongs/4000-33131/
The Amazing Spider-Man;1990-08-01;33070;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-336-the-wagers-of-sin/4000-33070/
The Amazing Spider-Man;1990-07-01;33012;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-335-shocks/4000-33012/
The Amazing Spider-Man;1990-07-01;32956;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-334-secrets-puzzles-and-lit/4000-32956/
Marvel Comics Presents;1990-05-01;32773;Doctor Octopus;http://comicvine.gamespot.com/marvel-comics-presents-50/4000-32773/
The Amazing Spider-Man: Managing Materials;1990-01-01;383543;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-managing-materials-1-managi/4000-383543/
What If...?;1989-10-31;31783;Doctor Octopus;http://comicvine.gamespot.com/what-if-4-what-if-the-alien-costume-had-possessed-/4000-31783/
Marvel Masterworks;1989-10-01;30666;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-10-volume-10-amazing-spider-man/4000-30666/
The New Mutants Annual;1989-10-01;30616;Doctor Octopus;http://comicvine.gamespot.com/the-new-mutants-annual-5-here-be-monsters/4000-30616/
The Amazing Spider-Man Annual;1989-09-01;30692;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-23-abominations/4000-30692/
Marvel Tales;1989-07-01;65012;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-225-and-death-shall-come/4000-65012/
What If...?;1989-07-01;31454;Doctor Octopus;http://comicvine.gamespot.com/what-if-1-what-if-the-avengers-lost-the-evolutiona/4000-31454/
Marvel Tales;1989-06-01;65010;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-224-doc-ock-lives/4000-65010/
Excalibur;1989-05-31;66340;Doctor Octopus;http://comicvine.gamespot.com/excalibur-8-excaliburs-new-york-adventure/4000-66340/
Spider-Man: Parallel Lives;1989-05-01;167456;Doctor Octopus;http://comicvine.gamespot.com/spider-man-parallel-lives-1-parallel-lives/4000-167456/
Marvel Tales;1989-05-01;65008;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-223-the-arms-of-doctor-octopus/4000-65008/
Spider-Man Comics Magazine;1989-01-01;57121;Doctor Octopus;http://comicvine.gamespot.com/spider-man-comics-magazine-13/4000-57121/
Marvel Fanfare;1988-12-01;30434;Doctor Octopus;http://comicvine.gamespot.com/marvel-fanfare-41-perchance-to-dream/4000-30434/
Marvel Masterworks;1988-10-01;29036;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-5-volume-5-amazing-spider-man-i/4000-29036/
The Amazing Spider-Man Annual;1988-09-01;64428;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-22-drug-war-rages/4000-64428/
The Amazing Spider-Man;1988-02-29;29256;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-297-ill-take-manhattan/4000-29256/
The Amazing Spider-Man;1988-01-31;29137;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-296-force-of-arms/4000-29137/
Marvel Masterworks;1987-11-01;27558;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-1-volume-1-amazing-spider-man/4000-27558/
Thor;1987-09-01;28575;Doctor Octopus;http://comicvine.gamespot.com/thor-383-the-secret-love/4000-28575/
Marvel Age;1987-05-01;169927;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-50-which-new-universe-star-will-die/4000-169927/
Spider-Man Comics Magazine;1987-03-01;57110;Doctor Octopus;http://comicvine.gamespot.com/spider-man-comics-magazine-2/4000-57110/
The Spectacular Spider-Man;1987-03-01;27907;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-124-when-strikes-the-oc/4000-27907/
The Best of Marvel Comics;1987-01-01;197667;Doctor Octopus;http://comicvine.gamespot.com/the-best-of-marvel-comics-1-volume-one/4000-197667/
Marvel Age Annual;1987-01-01;114773;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-annual-3-when-titans-plug/4000-114773/
Spider-Man Comics Magazine;1987-01-01;57109;Doctor Octopus;http://comicvine.gamespot.com/spider-man-comics-magazine-1/4000-57109/
The Marvel Saga The Official History of the Marvel Universe;1986-12-01;95171;Doctor Octopus;http://comicvine.gamespot.com/the-marvel-saga-the-official-history-of-the-marvel/4000-95171/
Marvel Age;1986-09-01;157222;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-42/4000-157222/
The Marvel Saga The Official History of the Marvel Universe;1986-09-01;95168;Doctor Octopus;http://comicvine.gamespot.com/the-marvel-saga-the-official-history-of-the-marvel/4000-95168/
The Marvel Saga The Official History of the Marvel Universe;1986-08-30;95167;Doctor Octopus;http://comicvine.gamespot.com/the-marvel-saga-the-official-history-of-the-marvel/4000-95167/
The Spectacular Spider-Man;1986-03-01;26608;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-112-you-better-watch-ou/4000-26608/
Secret Wars II;1986-01-01;57521;Doctor Octopus;http://comicvine.gamespot.com/secret-wars-ii-7-charge-of-the-dark-brigade/4000-57521/
Marvel Tales;1985-11-01;64935;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-181/4000-64935/
Secret Wars II;1985-09-10;57517;Doctor Octopus;http://comicvine.gamespot.com/secret-wars-ii-3-this-world-is-mine/4000-57517/
Marvel Fanfare;1985-09-01;25882;Doctor Octopus;http://comicvine.gamespot.com/marvel-fanfare-22-night-of-the-octopus/4000-25882/
Marvel Age;1985-08-01;145974;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-29/4000-145974/
Web of Spider-Man;1985-08-01;25802;Doctor Octopus;http://comicvine.gamespot.com/web-of-spider-man-5-the-enemy-within/4000-25802/
The Official Marvel Index to the Amazing Spider-Man;1985-07-01;133255;Doctor Octopus;http://comicvine.gamespot.com/the-official-marvel-index-to-the-amazing-spider-ma/4000-133255/
Web of Spider-Man;1985-07-01;25702;Doctor Octopus;http://comicvine.gamespot.com/web-of-spider-man-4-arms-and-the-man/4000-25702/
Marvel Age;1985-06-01;145972;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-27/4000-145972/
Marvel Super Heroes Secret Wars;1985-04-01;57515;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-12-nothing-to-fear/4000-57515/
Marvel Super Heroes Secret Wars;1985-03-01;57514;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-11-and-dust-to-dus/4000-57514/
Marvel Super Heroes Secret Wars;1985-02-01;57513;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-10-death-to-the-be/4000-57513/
Marvel Tales;1985-02-01;25267;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-172/4000-25267/
Marvel Super Heroes Secret Wars;1985-01-01;57512;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-9-assault-on-galac/4000-57512/
Marvel Tales;1985-01-01;25169;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-171/4000-25169/
Marvel Super Heroes Secret Wars;1984-12-01;57511;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-8-invasion/4000-57511/
Marvel Super Heroes Secret Wars;1984-11-01;57510;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-7-berserker/4000-57510/
Marvel Super Heroes Secret Wars;1984-10-01;57509;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-6-a-little-death/4000-57509/
Marvel Super Heroes Secret Wars;1984-09-01;57508;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-5-the-battle-of-fo/4000-57508/
Marvel Super Heroes Secret Wars;1984-08-01;57507;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-4-situation-hopele/4000-57507/
What If?;1984-08-01;24621;Doctor Octopus;http://comicvine.gamespot.com/what-if-46-what-if-spider-mans-uncle-ben-had-lived/4000-24621/
Marvel Super Heroes Secret Wars;1984-07-01;57506;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-3-the-crisis-withi/4000-57506/
Marvel Super Heroes Secret Wars;1984-06-01;57505;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-2-prisoners-of-war/4000-57505/
Marvel Super Heroes Secret Wars;1984-05-01;57504;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-heroes-secret-wars-1-the-war-begins/4000-57504/
The Spectacular Spider-Man;1984-04-01;24212;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-89-power-search/4000-24212/
Marvel Tales;1984-04-01;24208;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-162-spider-man-goes-mad/4000-24208/
The Amazing Spider-Man;1984-03-01;24086;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-250-confessions/4000-24086/
The Spectacular Spider-Man;1984-01-01;23890;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-86-bugs/4000-23890/
The Spectacular Spider-Man;1983-12-01;23739;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-85-the-hatred-of-the-ho/4000-23739/
The Amazing Spider-Man;1983-11-01;23614;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-246-the-daydreamers/4000-23614/
The Spectacular Spider-Man;1983-10-01;23552;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-83-delusions/4000-23552/
Marvel Tales;1983-10-01;23547;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-156-the-end-of-spider-man/4000-23547/
The Amazing Spider-Man;1983-09-01;23441;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-244-ordeals/4000-23441/
The Spectacular Spider-Man;1983-08-01;23383;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-81-stalkers-in-the-shad/4000-23383/
Marvel Team-Up;1983-07-31;23297;Doctor Octopus;http://comicvine.gamespot.com/marvel-team-up-131-the-best-things-in-life-are-fre/4000-23297/
The Amazing Spider-Man;1983-07-01;23280;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-242-confrontations/4000-23280/
The Spectacular Spider-Man;1983-06-01;23215;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-79-the-final-battle/4000-23215/
The Spectacular Spider-Man;1983-05-01;23135;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-78-the-long-goodbye/4000-23135/
The Amazing Spider-Man;1983-05-01;23109;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-240-wings-of-vengeance/4000-23109/
Marvel Team-Up;1983-04-30;23038;Doctor Octopus;http://comicvine.gamespot.com/marvel-team-up-128-sweet-temptation/4000-23038/
The Amazing Spider-Man;1983-04-30;23021;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-239-now-strikes-the-hobgobl/4000-23021/
The Spectacular Spider-Man;1983-04-01;23047;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-77-relapse-times-two/4000-23047/
Marvel Tales;1983-04-01;23037;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-150-the-sinister-six/4000-23037/
The Spectacular Spider-Man;1983-03-01;22966;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-76-at-deaths-door/4000-22966/
Marvel Tales;1983-03-01;22955;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-149-unmasked-by-dr-octopus/4000-22955/
The Spectacular Spider-Man;1983-02-01;22878;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-75-ferae-naturae/4000-22878/
Marvel Tales;1983-02-01;22867;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-148-turning-point/4000-22867/
The Amazing Spider-Man;1983-02-01;22852;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-237-high-mighty/4000-22852/
Marvel No-Prize Book;1983-01-01;217546;Doctor Octopus;http://comicvine.gamespot.com/marvel-no-prize-book-1/4000-217546/
The Spectacular Spider-Man;1983-01-01;22805;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-74-fantasia/4000-22805/
The Spectacular Spider-Man;1982-12-01;22683;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-73-spider-in-the-middle/4000-22683/
The Spectacular Spider-Man;1982-11-01;22608;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-72-waiting-for-doctor-o/4000-22608/
What If?;1982-08-31;112838;Doctor Octopus;http://comicvine.gamespot.com/what-if-34/4000-112838/
Marvel Tales;1982-06-01;22235;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-140-doctor-octopus/4000-22235/
Marvel Tales;1982-02-01;21935;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-136-arm-in-arm-in-arm-in-arm-in-arm-i/4000-21935/
Crazy Magazine;1982-01-01;141651;Doctor Octopus;http://comicvine.gamespot.com/crazy-magazine-82-crazy/4000-141651/
The Amazing Spider-Man;1982-01-01;136279;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-1-crisis-at-cape-canaveral/4000-136279/
Marvel Tales;1982-01-01;21862;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-135-hammerhead-is-out/4000-21862/
The Amazing Spider-Man Annual;1981-12-31;20919;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-15-spider-man-threat/4000-20919/
Marvel Tales;1981-12-01;21736;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-134-the-ghost-that-haunted-octopus/4000-21736/
Marvel Tales;1981-11-01;64905;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-133-on-a-clear-day-you-can-seethe-mir/4000-64905/
What If?;1981-10-31;21615;Doctor Octopus;http://comicvine.gamespot.com/what-if-29-what-if-the-avengers-defeated-everybody/4000-21615/
Marvel Tales;1981-09-01;64901;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-131-the-sandman-always-strikes-twice/4000-64901/
Marvel Tales;1981-07-01;64897;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-129-shattered-by-the-shocker/4000-64897/
Crazy Magazine;1981-04-01;217343;Doctor Octopus;http://comicvine.gamespot.com/crazy-magazine-73/4000-217343/
Bubble Funnies;1981-01-01;347983;Doctor Octopus;http://comicvine.gamespot.com/bubble-funnies-1-the-amazing-spider-man-in-the-clu/4000-347983/
The Spectacular Spider-Man;1981-01-01;20983;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-50-alone-against-the-al/4000-20983/
The Amazing Spider-Man;1980-11-30;20787;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-210-the-prophecy-of-madame-/4000-20787/
Marvel Tales;1980-08-01;110314;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-118-the-mans-name-appears-to-bemyster/4000-110314/
Spidey Super Stories;1980-07-01;67532;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-47-wanted-web-head-surprise-t/4000-67532/
The Spectacular Spider-Man;1980-05-31;20398;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-42-give-me-liberty-or-g/4000-20398/
What If?;1980-02-29;20185;Doctor Octopus;http://comicvine.gamespot.com/what-if-19-what-if-spider-man-had-never-become-a-c/4000-20185/
Crazy Magazine;1980-01-01;217305;Doctor Octopus;http://comicvine.gamespot.com/crazy-magazine-58/4000-217305/
Spidey Super Stories;1980-01-01;67529;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-44-time-for-trouble-the-wizar/4000-67529/
Marvel Tales;1980-01-01;64866;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-111-danger-is-a-man-called-tarantula/4000-64866/
The Spectacular Spider-Man;1980-01-01;20110;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-38-curse-of-the-living-/4000-20110/
The Amazing Spider-Man Annual;1979-12-01;19111;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-annual-13-the-arms-of-docto/4000-19111/
The Spectacular Spider-Man Annual;1979-12-01;19082;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-annual-1-and-men-shall-/4000-19082/
The Amazing Spider-Man;1979-10-31;19836;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-197-the-kingpins-midnight-m/4000-19836/
Marvel Tales;1979-10-01;64860;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-108-my-unclemy-enemy/4000-64860/
Marvel Tales;1979-09-01;64858;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-107-betrayed/4000-64858/
Spidey Super Stories;1979-07-01;67526;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-41-introducingnova-machine-ma/4000-67526/
The Amazing Spider-Man;1979-01-01;224088;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-1-exclusive-collectors-edit/4000-224088/
Marvel Tales;1978-08-01;64834;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-94/4000-64834/
Marvel Tales;1978-07-01;64832;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-93-hammerhead/4000-64832/
The Amazing Spider-Man;1978-06-30;18568;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-181-flashback/4000-18568/
Marvel Tales;1978-06-01;64831;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-92-they-call-the-doctoroctopus/4000-64831/
Marvel Tales;1978-05-01;64829;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-91-spidey-cops-out/4000-64829/
Spidey Super Stories;1978-03-01;67517;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-32-and-along-came-the-spider-/4000-67517/
Pizzazz;1977-10-01;217183;Doctor Octopus;http://comicvine.gamespot.com/pizzazz-1/4000-217183/
The Spectacular Spider-Man;1977-09-01;17795;Doctor Octopus;http://comicvine.gamespot.com/the-spectacular-spider-man-10-showdown/4000-17795/
Marvel Team-Up;1977-03-31;17274;Doctor Octopus;http://comicvine.gamespot.com/marvel-team-up-55-spider-spider-on-the-moon/4000-17274/
Spidey Super Stories;1977-02-01;67506;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-21/4000-67506/
Marvel Treasury Edition;1977-01-01;17037;Doctor Octopus;http://comicvine.gamespot.com/marvel-treasury-edition-14/4000-17037/
Spidey Super Stories;1976-12-01;67505;Doctor Octopus;http://comicvine.gamespot.com/spidey-super-stories-20-day-of-the-ray/4000-67505/
Marvel Tales;1976-09-01;64787;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-71/4000-64787/
The Amazing Spider-Man;1976-08-31;16583;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-159-arm-in-arm-in-arm-in-ar/4000-16583/
Marvel Tales;1976-08-01;64785;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-70-doc-ock-lives/4000-64785/
The Amazing Spider-Man;1976-07-31;16494;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-158-hammerhead-is-out/4000-16494/
Marvel Tales;1976-07-01;64783;Doctor Octopus;http://comicvine.gamespot.com/marvel-tales-69/4000-64783/
